Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Josh,2021-09-15 03:28:12,00:21:46,,How I Met Your Mother: Season 2: Swarley (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,00:21:46,00:21:46,AU (Australia)
Josh,2021-09-15 02:57:16,00:22:07,,How I Met Your Mother: Season 2: Aldrin Justice (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:21:53,00:21:53,AU (Australia)
Josh,2021-09-15 00:17:03,00:21:16,,How I Met Your Mother: Season 2: World's Greatest Couple (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:21:22,00:21:22,AU (Australia)
Josh,2021-09-14 23:55:47,00:20:32,,How I Met Your Mother: Season 2: Ted Mosby: Architect (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:21:42,00:21:42,AU (Australia)
Josh,2021-09-14 13:22:43,00:21:31,,How I Met Your Mother: Season 2: Brunch (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:21:20,00:21:20,AU (Australia)
Josh,2021-09-14 12:58:48,00:22:01,,How I Met Your Mother: Season 2: The Scorpion and the Toad (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:21:56,00:21:56,AU (Australia)
Josh,2021-09-14 12:58:39,00:00:05,,How I Met Your Mother: Season 2: Where Were We? (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:21:30,00:21:30,AU (Australia)
Josh,2021-09-14 11:53:26,00:13:34,,How I Met Your Mother: Season 2: Where Were We? (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:20:54,Not latest view,AU (Australia)
Josh,2021-09-14 09:29:39,00:07:15,,How I Met Your Mother: Season 2: Where Were We? (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:07:23,Not latest view,AU (Australia)
Josh,2021-09-14 09:29:02,00:00:32,,How I Met Your Mother: Season 1: Come On (Episode 22),,Netflix Windows App - Cadmium Windows Mobile,00:21:24,00:21:24,AU (Australia)
Josh,2021-09-14 06:54:58,00:21:59,,How I Met Your Mother: Season 1: Come On (Episode 22),,Netflix Windows App - Cadmium Windows Mobile,00:21:44,Not latest view,AU (Australia)
Josh,2021-09-14 06:33:27,00:21:27,,How I Met Your Mother: Season 1: Milk (Episode 21),,Netflix Windows App - Cadmium Windows Mobile,00:21:36,00:21:36,AU (Australia)
Josh,2021-09-14 06:12:03,00:21:14,,How I Met Your Mother: Season 1: Best Prom Ever (Episode 20),,Netflix Windows App - Cadmium Windows Mobile,00:21:14,00:21:14,AU (Australia)
Josh,2021-09-14 05:48:32,00:22:28,,How I Met Your Mother: Season 1: Mary the Paralegal (Episode 19),,Netflix Windows App - Cadmium Windows Mobile,00:22:37,00:22:37,AU (Australia)
Josh,2021-09-14 05:48:24,00:00:03,,How I Met Your Mother: Season 1: Nothing Good Happens After 2 A.M. (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,00:22:10,00:22:10,AU (Australia)
Josh,2021-09-14 04:27:26,00:21:17,,How I Met Your Mother: Season 1: Nothing Good Happens After 2 A.M. (Episode 18),,Netflix Windows App - Cadmium Windows Mobile,00:21:31,Not latest view,AU (Australia)
Josh,2021-09-14 04:06:53,00:20:23,,How I Met Your Mother: Season 1: Life Among the Gorillas (Episode 17),,Netflix Windows App - Cadmium Windows Mobile,00:21:57,00:21:57,AU (Australia)
Josh,2021-09-14 03:45:05,00:21:43,,How I Met Your Mother: Season 1: Cupcake (Episode 16),,Netflix Windows App - Cadmium Windows Mobile,00:21:52,00:21:52,AU (Australia)
Josh,2021-09-14 03:03:11,00:21:45,,How I Met Your Mother: Season 1: Game Night (Episode 15),,Netflix Windows App - Cadmium Windows Mobile,00:21:45,00:21:45,AU (Australia)
Josh,2021-09-14 03:03:04,00:00:03,,"How I Met Your Mother: Season 1: Zip, Zip, Zip (Episode 14)",,Netflix Windows App - Cadmium Windows Mobile,00:22:22,00:22:22,AU (Australia)
Josh,2021-09-13 13:49:02,00:21:31,,"How I Met Your Mother: Season 1: Zip, Zip, Zip (Episode 14)",,Sony PS4,00:21:44,Not latest view,AU (Australia)
Josh,2021-09-13 13:23:15,00:21:24,Autoplayed: user action: User_Interaction; ,"How I Met Your Mother: Season 1: Drumroll, Please (Episode 13)",,Sony PS4,00:21:40,00:21:40,AU (Australia)
Josh,2021-09-13 13:01:54,00:21:19,,How I Met Your Mother: Season 1: The Wedding (Episode 12),,Sony PS4,00:21:32,00:21:32,AU (Australia)
Josh,2021-09-13 12:40:07,00:21:40,,How I Met Your Mother: Season 1: The Limo (Episode 11),,Sony PS4,00:21:51,00:21:51,AU (Australia)
Josh,2021-09-13 12:40:01,00:00:02,,How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10),,Sony PS4,00:00:02,00:00:02,AU (Australia)
Josh,2021-09-13 12:39:50,00:00:04,,How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9),,Sony PS4,00:00:16,00:00:16,AU (Australia)
Josh,2021-09-13 12:39:25,00:00:22,Autoplayed: user action: User_Interaction; ,How I Met Your Mother: Season 1: The Duel (Episode 8),,Sony PS4,00:00:32,00:00:32,AU (Australia)
Josh,2021-09-13 08:12:04,00:16:43,,How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:21:48,Not latest view,AU (Australia)
Josh,2021-09-13 06:02:43,00:04:45,,How I Met Your Mother: Season 1: The Pineapple Incident (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:04:45,Not latest view,AU (Australia)
Josh,2021-09-13 05:54:27,00:08:10,,How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,00:21:47,Not latest view,AU (Australia)
Josh,2021-09-13 03:19:01,00:14:03,,How I Met Your Mother: Season 1: Belly Full of Turkey (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,00:13:37,Not latest view,AU (Australia)
Josh,2021-09-13 03:11:44,00:03:52,,How I Met Your Mother: Season 1: The Duel (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:21:53,Not latest view,AU (Australia)
Josh,2021-09-13 01:48:10,00:05:51,,How I Met Your Mother: Season 1: The Duel (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:18:02,Not latest view,AU (Australia)
Josh,2021-09-13 01:42:11,00:04:41,,How I Met Your Mother: Season 1: The Duel (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:12:14,Not latest view,AU (Australia)
Josh,2021-09-13 01:34:09,00:07:51,,How I Met Your Mother: Season 1: The Duel (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:07:47,Not latest view,AU (Australia)
Josh,2021-09-12 13:07:36,00:21:22,,How I Met Your Mother: Season 1: Matchmaker (Episode 7),,Sony PS4,00:21:38,00:21:38,AU (Australia)
Josh,2021-09-12 12:46:46,00:20:36,Autoplayed: user action: User_Interaction; ,How I Met Your Mother: Season 1: The Slutty Pumpkin (Episode 6),,Sony PS4,00:21:49,00:21:49,AU (Australia)
Josh,2021-09-12 12:43:50,00:01:38,,How I Met Your Mother: Season 1: The Slutty Pumpkin (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:01:56,Not latest view,AU (Australia)
Josh,2021-09-12 12:28:19,00:00:17,,How I Met Your Mother: Season 1: The Slutty Pumpkin (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:00:16,Not latest view,AU (Australia)
Josh,2021-09-12 11:57:46,00:00:27,,John Wick,,Chrome PC (Cadmium),00:30:02,Not latest view,AU (Australia)
Josh,2021-09-12 10:40:34,00:28:35,,John Wick,,Chrome PC (Cadmium),00:29:35,Not latest view,AU (Australia)
Josh,2021-09-12 10:37:55,00:01:01,,John Wick,,Chrome PC (Cadmium),00:01:00,Not latest view,AU (Australia)
Josh,2021-09-12 10:35:19,00:00:57,,John Wick,,Chrome PC (Cadmium),00:01:25,Not latest view,AU (Australia)
Josh,2021-09-12 10:33:40,00:00:31,,John Wick,,Chrome PC (Cadmium),00:00:31,Not latest view,AU (Australia)
Josh,2021-09-12 01:51:26,00:00:27,Autoplayed: user action: None; ,How I Met Your Mother: Season 1: The Slutty Pumpkin (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:00:27,Not latest view,AU (Australia)
Josh,2021-09-12 01:24:22,00:21:44,,How I Met Your Mother: Season 1: Okay Awesome (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:21:51,00:21:51,AU (Australia)
Josh,2021-09-11 15:26:24,00:00:20,Autoplayed: user action: None; ,How I Met Your Mother: Season 1: Okay Awesome (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:00:20,Not latest view,AU (Australia)
Josh,2021-09-11 15:05:04,00:21:12,,How I Met Your Mother: Season 1: Return of the Shirt (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:21:51,00:21:51,AU (Australia)
Josh,2021-09-11 14:43:44,00:21:13,,How I Met Your Mother: Season 1: The Sweet Taste of Liberty (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:20:59,00:20:59,AU (Australia)
Josh,2021-09-10 15:51:33,00:21:29,,How I Met Your Mother: Season 1: Purple Giraffe (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:21:42,00:21:42,AU (Australia)
Josh,2021-09-10 15:29:46,00:21:41,,How I Met Your Mother: Season 1: Pilot (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:21:43,00:21:43,AU (Australia)
Josh,2021-09-10 15:29:07,00:00:17,,How I Met Your Mother: Season 1: Pilot (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:00:18,Not latest view,AU (Australia)
Josh,2021-09-06 10:50:13,00:29:55,,The Hunger Games: Catching Fire,,Chrome PC (Cadmium),02:16:10,02:16:10,AU (Australia)
Josh,2021-09-05 11:07:43,01:45:42,,The Hunger Games: Catching Fire,,Chrome PC (Cadmium),01:46:12,Not latest view,AU (Australia)
Josh,2021-09-03 05:23:41,00:29:50,,Suicide Squad,,Netflix Windows App - Cadmium Windows Mobile,01:52:33,01:52:33,AU (Australia)
Josh,2021-09-03 00:23:45,01:33:14,,Batman v Superman: Dawn of Justice,,Netflix Windows App - Cadmium Windows Mobile,02:24:05,02:24:05,AU (Australia)
Josh,2021-09-02 13:45:05,00:48:51,Autoplayed: user action: Unspecified; ,Batman v Superman: Dawn of Justice,,Sony PS4,00:49:25,Not latest view,AU (Australia)
Josh,2021-09-02 13:43:25,00:00:16,Autoplayed: user action: None; ,Batman Begins,,Sony PS4,00:00:16,00:00:16,AU (Australia)
Josh,2021-09-02 13:11:55,00:26:20,Autoplayed: user action: User_Interaction; ,The Dark Knight Rises,,Sony PS4,02:37:01,02:37:01,AU (Australia)
Josh,2021-09-02 13:11:38,00:00:07,Autoplayed: user action: None; ,Impractical Jokers: Season 4: Down in the Dump (Episode 1),,Sony PS4,00:00:07,00:00:07,AU (Australia)
Josh,2021-09-02 13:08:18,00:00:04,Autoplayed: user action: None; ,Money Heist: Part 1: Episode 1,,Sony PS4,00:00:05,00:00:05,AU (Australia)
Josh,2021-09-02 04:13:42,00:25:23,,The Dark Knight Rises,,Sony PS4,02:10:45,Not latest view,AU (Australia)
Josh,2021-09-01 12:32:46,01:34:46,,The Dark Knight Rises,,Sony PS4,01:46:10,Not latest view,AU (Australia)
Josh,2021-09-01 11:51:33,00:11:24,Autoplayed: user action: User_Interaction; ,The Dark Knight Rises,,Sony PS4,00:11:26,Not latest view,AU (Australia)
Josh,2021-09-01 11:06:23,00:44:43,Autoplayed: user action: User_Interaction; ,The Dark Knight,,Sony PS4,02:24:51,Not latest view,AU (Australia)
Josh,2021-09-01 11:06:14,00:00:02,,The Dark Knight Rises,,Sony PS4,00:00:02,Not latest view,AU (Australia)
Josh,2021-08-31 13:14:29,00:00:03,Autoplayed: user action: User_Interaction; ,The Dark Knight,,Sony PS4,01:13:10,Not latest view,AU (Australia)
Josh,2021-08-30 12:36:26,01:17:17,,The Dark Knight,,Sony PS4,01:13:09,Not latest view,AU (Australia)
Josh,2021-08-30 12:33:45,00:02:16,Autoplayed: user action: User_Interaction; ,The Dark Knight,,Sony PS4,00:01:26,Not latest view,AU (Australia)
Josh,2021-08-30 12:32:44,00:00:03,,The Dark Knight,,Chrome PC (Cadmium),00:00:03,Not latest view,AU (Australia)
Josh,2021-08-30 12:30:24,00:02:33,Autoplayed: user action: User_Interaction; ,Joker,,Sony PS4,00:05:11,Not latest view,AU (Australia)
Josh,2021-08-30 12:22:47,00:02:40,Autoplayed: user action: User_Interaction; ,Joker,,Sony PS4,00:02:42,Not latest view,AU (Australia)
Josh,2021-08-30 12:19:32,00:00:46,,Joker,,Sony PS4,00:13:42,Not latest view,AU (Australia)
Josh,2021-08-29 10:54:31,02:13:41,,The Hunger Games,,Chrome PC (Cadmium),02:13:54,02:13:54,AU (Australia)
Josh,2021-08-29 10:53:29,00:00:02,,The Hunger Games,,Chrome PC (Cadmium),00:00:06,Not latest view,AU (Australia)
Josh,2021-08-29 10:50:07,00:00:44,,The Hunger Games,,Chrome PC (Cadmium),00:00:04,Not latest view,AU (Australia)
Josh,2021-08-29 10:38:04,00:00:39,,The Hunger Games,,Chrome PC (Cadmium),00:00:39,Not latest view,AU (Australia)
Josh,2021-08-29 10:37:36,00:00:11,,The Hunger Games,,Chrome PC (Cadmium),02:13:54,Not latest view,AU (Australia)
Josh,2021-08-27 16:07:48,00:38:40,,The Brothers Grimsby,,Netflix Windows App - Cadmium Windows Mobile,01:23:14,01:23:14,AU (Australia)
Josh,2021-08-27 15:30:25,00:36:57,,The Brothers Grimsby,,Netflix Windows App - Cadmium Windows Mobile,00:37:30,Not latest view,AU (Australia)
Josh,2021-08-08 01:49:24,00:21:28,,Rick and Morty: Season 5: GoTron Jerrysis Rickvangelian (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,00:21:50,Not latest view,AU (Australia)
Josh,2021-08-08 01:12:23,00:22:31,,Rick and Morty: Season 5: Rick & Morty's Thanksploitation Spectacular (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:22:18,Not latest view,AU (Australia)
Josh,2021-08-07 09:41:34,00:00:09,,Rick and Morty: Season 5: Rick & Morty's Thanksploitation Spectacular (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:00:09,Not latest view,AU (Australia)
Josh,2021-08-07 05:40:41,00:17:50,,Rick and Morty: Season 5: Amortycan Grickfitti (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:21:04,Not latest view,AU (Australia)
Josh,2021-08-07 05:36:29,00:03:09,,Rick and Morty: Season 5: Amortycan Grickfitti (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:03:25,Not latest view,AU (Australia)
Josh,2021-08-07 05:14:59,00:21:25,,Rick and Morty: Season 5: Rickdependence Spray (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:22:10,00:22:10,AU (Australia)
Josh,2021-08-07 05:14:43,00:00:11,,Rick and Morty: Season 5: A Rickconvenient Mort (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:22:05,00:22:05,AU (Australia)
Josh,2021-08-07 01:12:35,00:00:01,,Rick and Morty: Season 5: Rickdependence Spray (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:00:01,Not latest view,AU (Australia)
Josh,2021-08-07 00:44:17,00:21:32,,Rick and Morty: Season 5: A Rickconvenient Mort (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:22:29,Not latest view,AU (Australia)
Josh,2021-08-07 00:43:38,00:00:32,,Rick and Morty: Season 5: A Rickconvenient Mort (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:00:32,Not latest view,AU (Australia)
Josh,2021-08-06 23:50:25,00:00:03,,South Park: Season 1: Weight Gain 4000 (Episode 2),,Apple iPhone 8 (CDMA),00:06:16,00:06:16,AU (Australia)
Josh,2021-08-06 13:42:58,00:01:03,Autoplayed: user action: None; ,Sex/Life: Season 1: Empire State of Mind (Episode 3),,Apple iPhone 8 (CDMA),00:20:03,00:20:03,AU (Australia)
Josh,2021-08-06 07:25:29,01:32:29,,The Invention of Lying,,Netflix Windows App - Cadmium Windows Mobile,01:34:33,01:34:33,AU (Australia)
Josh,2021-08-06 01:53:46,00:02:29,,South Park: Season 1: Weight Gain 4000 (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:06:13,Not latest view,AU (Australia)
Josh,2021-08-06 00:47:24,00:03:12,,South Park: Season 1: Weight Gain 4000 (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:03:47,Not latest view,AU (Australia)
Josh,2021-08-03 03:43:34,00:10:25,,Outer Banks: Season 2: The Coastal Venture (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:56:54,00:56:54,AU (Australia)
Josh,2021-08-03 02:18:08,00:15:53,,Outer Banks: Season 2: The Coastal Venture (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:47:05,Not latest view,AU (Australia)
Josh,2021-08-03 01:19:28,00:23:20,,Outer Banks: Season 2: The Coastal Venture (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:29:59,Not latest view,AU (Australia)
Josh,2021-08-02 12:40:39,00:06:42,,Outer Banks: Season 2: The Coastal Venture (Episode 10),,Netflix Windows App - Cadmium Windows Mobile,00:06:42,Not latest view,AU (Australia)
Josh,2021-08-02 11:55:52,00:44:08,,Outer Banks: Season 2: Trapped (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,00:45:51,00:45:51,AU (Australia)
Josh,2021-08-02 11:17:35,00:36:54,,Outer Banks: Season 2: The Cross (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:38:16,00:38:16,AU (Australia)
Josh,2021-08-02 09:19:43,00:37:47,,Outer Banks: Season 2: The Bonfire (Episode 7),,Apple iPhone 8 (CDMA),00:38:58,00:38:58,AU (Australia)
Josh,2021-08-02 09:19:23,00:00:18,,Outer Banks: Season 2: My Druthers (Episode 6),,Apple iPhone 8 (CDMA),00:42:30,00:42:30,AU (Australia)
Josh,2021-08-02 06:31:15,00:42:54,,Outer Banks: Season 2: My Druthers (Episode 6),,Netflix Windows App - Cadmium Windows Mobile,00:42:38,Not latest view,AU (Australia)
Josh,2021-08-02 06:25:55,00:04:25,,Outer Banks: Season 2: The Darkest Hour (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:49:49,00:49:49,AU (Australia)
Josh,2021-08-01 23:10:42,00:17:04,,Outer Banks: Season 2: The Darkest Hour (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:42:38,Not latest view,AU (Australia)
Josh,2021-08-01 12:32:38,00:25:08,,Outer Banks: Season 2: The Darkest Hour (Episode 5),,Netflix Windows App - Cadmium Windows Mobile,00:25:38,Not latest view,AU (Australia)
Josh,2021-08-01 12:22:43,00:09:40,,Outer Banks: Season 2: Homecoming (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:44:27,00:44:27,AU (Australia)
Josh,2021-08-01 10:08:52,00:10:14,,Outer Banks: Season 2: Homecoming (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:34:49,Not latest view,AU (Australia)
Josh,2021-08-01 03:51:41,00:17:46,,Outer Banks: Season 2: Homecoming (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:25:00,Not latest view,AU (Australia)
Josh,2021-07-31 10:38:11,00:07:34,,Outer Banks: Season 2: Homecoming (Episode 4),,Netflix Windows App - Cadmium Windows Mobile,00:07:26,Not latest view,AU (Australia)
Josh,2021-07-31 10:08:14,00:19:17,,Outer Banks: Season 2: Prayers (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:40:58,00:40:58,AU (Australia)
Josh,2021-07-31 05:55:20,00:19:55,,Outer Banks: Season 2: Prayers (Episode 3),,Netflix Windows App - Cadmium Windows Mobile,00:21:23,Not latest view,AU (Australia)
Josh,2021-07-31 05:08:35,00:43:26,,Outer Banks: Season 2: The Heist (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:49:56,00:49:56,AU (Australia)
Josh,2021-07-30 15:21:38,00:03:43,,Outer Banks: Season 2: The Heist (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:03:43,Not latest view,AU (Australia)
Josh,2021-07-30 14:31:36,00:46:20,,Outer Banks: Season 2: The Gold (Episode 1),,Netflix Windows App - Cadmium Windows Mobile,00:47:05,00:47:05,AU (Australia)
Josh,2021-07-10 07:43:31,01:22:54,,Space Jam,,Apple TV 3 (revised),01:22:54,01:22:54,AU (Australia)
Josh,2021-07-06 15:00:57,00:36:36,,Sex/Life: Season 1: The Wives Are in Connecticut (Episode 1),,Apple iPhone 8 (CDMA),00:42:30,00:42:30,AU (Australia)
Josh,2021-07-06 15:00:44,00:00:01,,Sex/Life: Season 1: The Wives Are in Connecticut (Episode 1),,Apple iPhone 8 (CDMA),00:00:02,Not latest view,AU (Australia)
Josh,2021-07-05 22:59:46,00:00:03,,Gemini Man,,Apple iPhone 8 (CDMA),00:00:04,00:00:04,AU (Australia)
Josh,2021-07-01 14:32:17,00:00:02,,"Too Hot to Handle: Season 1: Love, Sex or Money (Episode 1)",,Apple iPhone 8 (CDMA),00:00:08,00:00:08,AU (Australia)
Josh,2021-07-01 13:49:34,00:41:57,,Too Hot to Handle: Season 2: I Did Not See That Coming (Episode 10),,Apple iPhone 8 (CDMA),00:42:07,00:42:07,AU (Australia)
Josh,2021-07-01 13:13:51,00:34:44,,Too Hot to Handle: Season 2: Green Lights and Hot Nights (Episode 9),,Apple iPhone 8 (CDMA),00:37:19,00:37:19,AU (Australia)
Josh,2021-07-01 01:29:42,00:02:49,,Too Hot to Handle: Season 2: Green Lights and Hot Nights (Episode 9),,Apple iPhone 8 (CDMA),00:02:41,Not latest view,AU (Australia)
